Parent Title 2017,Hierarchy Level 2017,Parent Title 2018,Hierarchy Level 2018,Child Title 2017,Child Title 2018,Child Hierarchy Level 2017,Child Hierarchy Level 2018,Semantic Similarity Score
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.6919668
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter C—Operation of Distilled Spirits   Plants,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.8309754
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.7492753
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.83547246
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8852966
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,1.0
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.8069304
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.81371355
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.7941469
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.75229454
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.6722113
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter D—Industrial Use of Distilled   Spirits,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.7712923
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.7844952
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.84584004
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8479583
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.81675434
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.98505855
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.83808064
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.77560043
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.7400906
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.8003107
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter E—General Provisions Relating to   Distilled Spirits,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.870992
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.8523968
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.83748513
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8687129
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.81371355
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.8337353
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,1.0000002
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.8675812
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.83728147
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.7154473
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter F—Bonded and Taxpaid Wine   Premises,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.8647089
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.78933454
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.77577245
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8494004
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.7941469
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.7727953
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.8675812
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter G—Breweries,3.Subchapter,3.Subchapter,1.0000001
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.84969515
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.6996455
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter G—Breweries,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.8124073
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.7868303
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.7879424
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.84625053
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.75229454
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.75034565
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.83728147
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.84969515
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.9999999
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.7454382
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter H—Miscellaneous Plants and   Warehouses,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.7874423
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.7448014
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.7105244
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.6919668
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.6722113
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.81194097
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.7154473
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.6996455
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.7454382
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.99999976
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,Subchapter I—Miscellaneous General   Provisions,"Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.7322523
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter A —Gallonage and Occupational Taxes,3.Subchapter,3.Subchapter,0.80968785
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter B —Qualification Requirements for Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.81023693
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter C —Operation of Distilled Spirits Plants,3.Subchapter,3.Subchapter,0.8309754
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter D —Industrial Use of Distilled Spirits,3.Subchapter,3.Subchapter,0.7712923
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter E —General Provisions Relating to Distilled Sp irits,3.Subchapter,3.Subchapter,0.8626489
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter F —Bonded and Taxpaid Wine Premises,3.Subchapter,3.Subchapter,0.8647089
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter G—Breweries,3.Subchapter,3.Subchapter,0.8124073
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter H —Miscellaneous Plants and Warehouses,3.Subchapter,3.Subchapter,0.7874423
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors",Subchapter I —Miscellaneous General Provisions,3.Subchapter,3.Subchapter,0.7322523
"CHAPTER 51—DISTILLED SPIRITS, WINES,   AND BEER",2.Chapter,"CHAPTER 51—DISTILLED SPIRITS , WINES , AND BEER",2.Chapter,"Subchapter J—Penalties, Seizures, and   Forfeitures Relating to Liquors","Subchapter J —Penalties, Seizures, and Forfeitures Relating to Liquors",3.Subchapter,3.Subchapter,0.99999994
Subchapter G—Breweries,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—ESTABLISHMENT,PART I—ESTABLISHMENT,4.Part,4.Part,1.0
Subchapter G—Breweries,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—ESTABLISHMENT,PART II—OPERATIONS,4.Part,4.Part,0.8392178
Subchapter G—Breweries,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—OPERATIONS,PART I—ESTABLISHMENT,4.Part,4.Part,0.8392178
Subchapter G—Breweries,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—OPERATIONS,PART II—OPERATIONS,4.Part,4.Part,0.99999994
Subchapter A—Taxes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—SPECIAL (OCCUPATIONAL) TAXES,PART I—ESTABLISHMENT,4.Part,4.Part,0.82087713
Subchapter A—Taxes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—SPECIAL (OCCUPATIONAL) TAXES,PART II—OPERATIONS,4.Part,4.Part,0.796996
Subchapter A—Taxes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—TAX ON TRANSFERRING   FIREARMS,PART I—ESTABLISHMENT,4.Part,4.Part,0.78845155
Subchapter A—Taxes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—TAX ON TRANSFERRING   FIREARMS,PART II—OPERATIONS,4.Part,4.Part,0.813717
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—TERMINATION OF TAXABLE YEAR,PART I—ESTABLISHMENT,4.Part,4.Part,0.87601054
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—TERMINATION OF TAXABLE YEAR,PART II—OPERATIONS,4.Part,4.Part,0.7752281
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—JEOPARDY ASSESSMENTS,PART I—ESTABLISHMENT,4.Part,4.Part,0.81588453
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—JEOPARDY ASSESSMENTS,PART II—OPERATIONS,4.Part,4.Part,0.84291047
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART III—SPECIAL RULES WITH RESPECT   TO CERTAIN CASH,PART I—ESTABLISHMENT,4.Part,4.Part,0.72515917
Subchapter A—Jeopardy,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART III—SPECIAL RULES WITH RESPECT   TO CERTAIN CASH,PART II—OPERATIONS,4.Part,4.Part,0.676465
Subchapter A—Crimes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—GENERAL PROVISIONS,PART I—ESTABLISHMENT,4.Part,4.Part,0.8774568
Subchapter A—Crimes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—GENERAL PROVISIONS,PART II—OPERATIONS,4.Part,4.Part,0.7831476
Subchapter A—Crimes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—PENALTIES APPLICABLE TO   CERTAIN TAXES,PART I—ESTABLISHMENT,4.Part,4.Part,0.7852824
Subchapter A—Crimes,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—PENALTIES APPLICABLE TO   CERTAIN TAXES,PART II—OPERATIONS,4.Part,4.Part,0.79008496
Subchapter C—Forfeitures,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—PROPERTY SUBJECT TO   FORFEITURE,PART I—ESTABLISHMENT,4.Part,4.Part,0.8861424
Subchapter C—Forfeitures,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART I—PROPERTY SUBJECT TO   FORFEITURE,PART II—OPERATIONS,4.Part,4.Part,0.77182424
Subchapter C—Forfeitures,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—PROVISIONS COMMON TO   FORFEITURES,PART I—ESTABLISHMENT,4.Part,4.Part,0.8178421
Subchapter C—Forfeitures,3.Subchapter,Subchapter G—Breweries,3.Subchapter,PART II—PROVISIONS COMMON TO   FORFEITURES,PART II—OPERATIONS,4.Part,4.Part,0.79976034
Subtitle J—Coal Industry Health,1.Subtitle,Subtitle J—Coal Industry Health Benefits,1.Subtitle,CHAPTER 99—COAL INDUSTRY HEALTH   BENEFITS,CHAPTER 99 —COAL INDUSTRY HEALTH BENEFITS,2.Chapter,2.Chapter,1.0000001
CHAPTER 62—TIME AND PLACE FOR   PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter A—Place and Due Date for   Payment of Tax,Subchapter A —Place and Due Date for Payment of Tax,3.Subchapter,3.Subchapter,1.0000001
CHAPTER 62—TIME AND PLACE FOR   PAYING TAX,2.Chapter,CHAPTER 62—TIME AND PLACE FOR PAYING TAX,2.Chapter,Subchapter B—Extensions of Time for Payment,Subchapter A —Place and Due Date for Payment of Tax,3.Subchapter,3.Subchapter,0.84337413
CHAPTER 5—REPEALED],2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter E—Repealed],Subchapter A —In General,3.Subchapter,3.Subchapter,0.80095387
CHAPTER 5—REPEALED],2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter E—Repealed],"Subchapter B —Deficiency Procedures in the Case of Income, Estate, Gift,  and Certain Exci se Taxes",3.Subchapter,3.Subchapter,0.6964834
CHAPTER 5—REPEALED],2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter E—Repealed],Subchapter C —Treatment of Partnerships,3.Subchapter,3.Subchapter,0.7554799
CHAPTER 5—REPEALED],2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter F—Repealed],Subchapter A —In General,3.Subchapter,3.Subchapter,0.80274564
CHAPTER 5—REPEALED],2.Chapter,CHAPTER 63—ASSESSMENT,2.Chapter,Subchapter F—Repealed],"Subchapter B —Deficiency Procedures in the Case of Income, Estate, Gift,  and Certain Exci se Taxes",3.Subchapter,3.Subchapter,0.6950825
